"fielding.start","fielding.end","mid_date","pollster","sample","what","y"
2013-08-07,2013-08-09,2013-08-08,"Galaxy (phone)",1002,"GRN",10
2013-08-14,2013-08-15,2013-08-14,"Galaxy (phone)",1056,"GRN",10
2013-08-28,2013-08-29,2013-08-28,"Galaxy (phone)",1012,"GRN",10
2013-09-02,2013-09-04,2013-09-03,"Galaxy (phone)",1503,"GRN",9
2010-08-14,2010-08-15,2010-08-14,"JWS",28000,"GRN",14.9
2013-01-17,2013-01-17,2013-01-17,"JWS",3350,"GRN",9.3
2013-03-25,2013-03-25,2013-03-25,"JWS",4070,"GRN",7.6
2013-07-06,2013-07-07,2013-07-06,"Lonergan",1369,"GRN",9
2013-08-17,2013-08-18,2013-08-17,"Lonergan",1676,"GRN",12
2013-08-29,2013-08-29,2013-08-29,"Lonergan",825,"GRN",11
2013-09-05,2013-09-05,2013-09-05,"Lonergan mobile only",862,"GRN",14
2007-05-16,2007-05-17,2007-05-16,"Morgan (phone)",582,"GRN",6
2007-06-05,2007-06-07,2007-06-06,"Morgan (phone)",556,"GRN",7.5
2007-06-13,2007-06-14,2007-06-13,"Morgan (phone)",614,"GRN",9.5
2007-07-04,2007-07-05,2007-07-04,"Morgan (phone)",611,"GRN",7
2007-07-11,2007-07-12,2007-07-11,"Morgan (phone)",600,"GRN",9
2007-07-25,2007-07-26,2007-07-25,"Morgan (phone)",572,"GRN",9.5
2007-08-08,2007-08-09,2007-08-08,"Morgan (phone)",589,"GRN",7
2007-08-21,2007-08-22,2007-08-21,"Morgan (phone)",633,"GRN",7.5
2007-10-04,2007-10-06,2007-10-05,"Morgan (phone)",611,"GRN",6
2007-10-17,2007-10-18,2007-10-17,"Morgan (phone)",598,"GRN",9
2007-10-24,2007-10-25,2007-10-24,"Morgan (phone)",520,"GRN",10.5
2007-11-07,2007-11-08,2007-11-07,"Morgan (phone)",552,"GRN",10.5
2007-11-15,2007-11-17,2007-11-16,"Morgan (phone)",1670,"GRN",8
2007-11-21,2007-11-22,2007-11-21,"Morgan (phone)",1648,"GRN",9
2007-11-23,2007-11-23,2007-11-23,"Morgan (phone)",2115,"GRN",8.5
2007-12-05,2007-12-06,2007-12-05,"Morgan (phone)",855,"GRN",7
2008-01-23,2008-01-24,2008-01-23,"Morgan (phone)",849.5,"GRN",10
2008-01-30,2008-01-31,2008-01-30,"Morgan (phone)",789.5,"GRN",8
2008-03-11,2008-03-12,2008-03-11,"Morgan (phone)",873.5,"GRN",5.5
2008-03-26,2008-04-03,2008-03-30,"Morgan (phone)",858.5,"GRN",7.5
2008-04-09,2008-04-10,2008-04-09,"Morgan (phone)",915.5,"GRN",8.5
2008-04-16,2008-04-17,2008-04-16,"Morgan (phone)",930.5,"GRN",6
2008-05-03,2008-05-04,2008-05-03,"Morgan (phone)",871,"GRN",8
2008-05-07,2008-05-11,2008-05-09,"Morgan (phone)",907,"GRN",9
2008-06-04,2008-06-09,2008-06-06,"Morgan (phone)",990,"GRN",8.5
2008-09-24,2008-09-25,2008-09-24,"Morgan (phone)",961,"GRN",8
2008-10-08,2008-10-09,2008-10-08,"Morgan (phone)",964,"GRN",9.5
2008-10-15,2008-10-16,2008-10-15,"Morgan (phone)",915,"GRN",8
2009-05-20,2009-05-21,2009-05-20,"Morgan (phone)",946.5,"GRN",7.5
2009-06-03,2009-06-04,2009-06-03,"Morgan (phone)",949.5,"GRN",9
2009-06-10,2009-06-11,2009-06-10,"Morgan (phone)",949.5,"GRN",8.5
2009-07-01,2009-07-02,2009-07-01,"Morgan (phone)",954.5,"GRN",8
2009-08-05,2009-08-06,2009-08-05,"Morgan (phone)",948,"GRN",11
2009-10-07,2009-10-08,2009-10-07,"Morgan (phone)",915,"GRN",10.5
2009-11-11,2009-11-12,2009-11-11,"Morgan (phone)",1001.5,"GRN",8
2009-12-02,2009-12-03,2009-12-02,"Morgan (phone)",916,"GRN",10.5
2009-12-04,2009-12-09,2009-12-06,"Morgan (phone)",944,"GRN",9.5
2010-01-13,2010-01-14,2010-01-13,"Morgan (phone)",941,"GRN",9.5
2010-02-10,2010-02-11,2010-02-10,"Morgan (phone)",920,"GRN",10.5
2010-05-04,2010-05-05,2010-05-04,"Morgan (phone)",555,"GRN",9
2010-05-12,2010-05-13,2010-05-12,"Morgan (phone)",571,"GRN",11.5
2010-05-26,2010-05-27,2010-05-26,"Morgan (phone)",549,"GRN",11.5
2010-06-25,2010-06-28,2010-06-26,"Morgan (phone)",603,"GRN",9
2010-07-20,2010-07-21,2010-07-20,"Morgan (phone)",719,"GRN",11.5
2010-07-27,2010-07-28,2010-07-27,"Morgan (phone)",680,"GRN",11
2010-08-03,2010-08-03,2010-08-03,"Morgan (phone)",660,"GRN",11
2010-08-14,2010-08-14,2010-08-14,"Morgan (phone)",966,"GRN",12.5
2010-08-18,2010-08-19,2010-08-18,"Morgan (phone)",1872,"GRN",11.5
2010-08-21,2010-08-21,2010-08-21,"Morgan (phone)",1220,"GRN",13
2010-08-25,2010-08-26,2010-08-25,"Morgan (phone)",530,"GRN",13
2010-09-15,2010-09-16,2010-09-15,"Morgan (phone)",530,"GRN",15
2010-12-08,2010-12-09,2010-12-08,"Morgan (phone)",550,"GRN",13.5
2011-02-01,2011-02-03,2011-02-02,"Morgan (phone)",561,"GRN",12
2011-02-21,2011-02-23,2011-02-22,"Morgan (phone)",519,"GRN",9.5
2011-03-08,2011-03-10,2011-03-09,"Morgan (phone)",524,"GRN",10
2011-03-16,2011-03-17,2011-03-16,"Morgan (phone)",523,"GRN",12
2011-03-22,2011-03-24,2011-03-23,"Morgan (phone)",542,"GRN",10
2011-05-03,2011-05-05,2011-05-04,"Morgan (phone)",882,"GRN",11
2011-05-31,2011-06-02,2011-06-01,"Morgan (phone)",742,"GRN",9.5
2011-07-13,2011-07-14,2011-07-13,"Morgan (phone)",1083,"GRN",10.5
2011-08-09,2011-08-10,2011-08-09,"Morgan (phone)",1006,"GRN",12
2011-10-25,2011-10-26,2011-10-25,"Morgan (phone)",538,"GRN",12.5
2011-11-02,2011-11-03,2011-11-02,"Morgan (phone)",525,"GRN",12.5
2012-01-17,2012-01-18,2012-01-17,"Morgan (phone)",540,"GRN",9
2012-02-07,2012-02-08,2012-02-07,"Morgan (phone)",543,"GRN",12
2012-04-17,2012-04-19,2012-04-18,"Morgan (phone)",697,"GRN",11.5
2012-05-09,2012-05-10,2012-05-09,"Morgan (phone)",527,"GRN",10
2012-09-17,2012-09-20,2012-09-18,"Morgan (phone)",668,"GRN",8
2012-11-27,2012-11-29,2012-11-28,"Morgan (phone)",523,"GRN",8.5
2013-06-04,2013-06-06,2013-06-05,"Morgan (phone)",546,"GRN",11
2013-06-11,2013-06-12,2013-06-11,"Morgan (phone)",475,"GRN",12
2013-08-12,2013-08-13,2013-08-12,"Morgan (phone)",569,"GRN",9
2010-08-22,2010-08-23,2010-08-22,"Morgan (SMS)",2008,"GRN",10
2013-06-26,2013-06-26,2013-06-26,"Morgan (SMS)",2530,"GRN",8.5
2004-10-30,2004-11-07,2004-11-03,"Morgan F2F",1110,"GRN",8.5
2004-11-13,2004-11-21,2004-11-17,"Morgan F2F",2090,"GRN",8.5
2004-11-27,2004-12-05,2004-12-01,"Morgan F2F",2070,"GRN",9
2004-12-11,2004-12-19,2004-12-15,"Morgan F2F",2136,"GRN",9.5
2005-01-08,2005-01-16,2005-01-12,"Morgan F2F",2010,"GRN",7.5
2005-01-22,2005-01-30,2005-01-26,"Morgan F2F",2152,"GRN",8
2005-02-05,2005-02-13,2005-02-09,"Morgan F2F",2102,"GRN",9
2005-02-19,2005-02-27,2005-02-23,"Morgan F2F",2005,"GRN",7.5
2005-03-05,2005-03-06,2005-03-05,"Morgan F2F",1015,"GRN",7
2005-03-12,2005-03-13,2005-03-12,"Morgan F2F",989,"GRN",10
2005-03-19,2005-03-27,2005-03-23,"Morgan F2F",1891,"GRN",8
2005-04-02,2005-04-10,2005-04-06,"Morgan F2F",2006,"GRN",8
2005-04-16,2005-04-24,2005-04-20,"Morgan F2F",1984,"GRN",8.5
2005-04-30,2005-05-08,2005-05-04,"Morgan F2F",1795,"GRN",8
2005-05-14,2005-05-15,2005-05-14,"Morgan F2F",1007,"GRN",8
2005-05-21,2005-05-29,2005-05-25,"Morgan F2F",1887,"GRN",7.5
2005-06-04,2005-06-12,2005-06-08,"Morgan F2F",1883,"GRN",7.5
2005-06-18,2005-06-26,2005-06-22,"Morgan F2F",1789,"GRN",9
2005-07-02,2005-07-10,2005-07-06,"Morgan F2F",2049,"GRN",7.5
2005-07-16,2005-07-24,2005-07-20,"Morgan F2F",1847,"GRN",8
2005-07-30,2005-08-07,2005-08-03,"Morgan F2F",1814,"GRN",7.5
2005-08-13,2005-08-21,2005-08-17,"Morgan F2F",1880,"GRN",8
2005-08-27,2005-09-04,2005-08-31,"Morgan F2F",1905,"GRN",8.5
2005-09-10,2005-09-11,2005-09-10,"Morgan F2F",1018,"GRN",7
2005-09-17,2005-09-18,2005-09-17,"Morgan F2F",1018,"GRN",10
2005-09-24,2005-10-02,2005-09-28,"Morgan F2F",1586,"GRN",9
2005-10-08,2005-10-16,2005-10-12,"Morgan F2F",1772,"GRN",9
2005-10-22,2005-10-30,2005-10-26,"Morgan F2F",1917,"GRN",9.5
2005-11-05,2005-11-06,2005-11-05,"Morgan F2F",866,"GRN",9.5
2005-11-12,2005-11-13,2005-11-12,"Morgan F2F",966,"GRN",9
2005-11-19,2005-11-27,2005-11-23,"Morgan F2F",1990,"GRN",9
2005-12-03,2005-12-11,2005-12-07,"Morgan F2F",1984,"GRN",10
2005-12-17,2005-12-18,2005-12-17,"Morgan F2F",887,"GRN",10.5
2006-01-07,2006-01-15,2006-01-11,"Morgan F2F",1904,"GRN",8
2006-01-21,2006-01-29,2006-01-25,"Morgan F2F",1943,"GRN",8.5
2006-02-04,2006-02-05,2006-02-04,"Morgan F2F",1033,"GRN",8
2006-02-11,2006-02-19,2006-02-15,"Morgan F2F",2056,"GRN",8
2006-02-25,2006-03-05,2006-03-01,"Morgan F2F",1988,"GRN",8
2006-03-11,2006-03-19,2006-03-15,"Morgan F2F",2044,"GRN",8.5
2006-03-25,2006-04-02,2006-03-29,"Morgan F2F",2083,"GRN",8
2006-04-08,2006-04-16,2006-04-12,"Morgan F2F",1830,"GRN",9.5
2006-04-22,2006-04-30,2006-04-26,"Morgan F2F",1985,"GRN",8.5
2006-05-06,2006-05-07,2006-05-06,"Morgan F2F",1024,"GRN",9.5
2006-05-13,2006-05-14,2006-05-13,"Morgan F2F",818,"GRN",7
2006-05-20,2006-05-28,2006-05-24,"Morgan F2F",2113,"GRN",7.5
2006-06-03,2006-06-11,2006-06-07,"Morgan F2F",1996,"GRN",8
2006-06-17,2006-06-25,2006-06-21,"Morgan F2F",1996,"GRN",8.5
2006-07-01,2006-07-09,2006-07-05,"Morgan F2F",1991,"GRN",8.5
2006-07-15,2006-07-16,2006-07-15,"Morgan F2F",969,"GRN",7.5
2006-07-22,2006-07-30,2006-07-26,"Morgan F2F",1843,"GRN",8
2006-08-05,2006-08-13,2006-08-09,"Morgan F2F",1882,"GRN",8.5
2006-08-19,2006-08-27,2006-08-23,"Morgan F2F",2021,"GRN",8
2006-09-02,2006-09-10,2006-09-06,"Morgan F2F",1930,"GRN",9
2006-09-16,2006-09-24,2006-09-20,"Morgan F2F",1199,"GRN",8
2006-09-30,2006-10-08,2006-10-04,"Morgan F2F",2035,"GRN",9.5
2006-10-14,2006-10-22,2006-10-18,"Morgan F2F",2055,"GRN",8.5
2006-10-28,2006-11-05,2006-11-01,"Morgan F2F",2039,"GRN",9
2006-11-11,2006-11-19,2006-11-15,"Morgan F2F",2186,"GRN",10
2006-11-25,2006-12-03,2006-11-29,"Morgan F2F",2096,"GRN",9
2006-12-09,2006-12-10,2006-12-09,"Morgan F2F",1065,"GRN",7
2006-12-16,2006-12-17,2006-12-16,"Morgan F2F",924,"GRN",7
2007-01-06,2007-01-14,2007-01-10,"Morgan F2F",1997,"GRN",8
2007-01-20,2007-01-28,2007-01-24,"Morgan F2F",2145,"GRN",7.5
2007-02-03,2007-02-04,2007-02-03,"Morgan F2F",1126,"GRN",8
2007-02-10,2007-02-18,2007-02-14,"Morgan F2F",2100,"GRN",7
2007-02-24,2007-02-25,2007-02-24,"Morgan F2F",1021,"GRN",7.5
2007-03-03,2007-03-04,2007-03-03,"Morgan F2F",998,"GRN",7
2007-03-10,2007-03-11,2007-03-10,"Morgan F2F",1055,"GRN",7.5
2007-03-17,2007-03-18,2007-03-17,"Morgan F2F",1045,"GRN",8
2007-03-24,2007-04-01,2007-03-28,"Morgan F2F",2055,"GRN",9
2007-04-07,2007-04-15,2007-04-11,"Morgan F2F",1802,"GRN",7.5
2007-04-21,2007-04-29,2007-04-25,"Morgan F2F",1371,"GRN",6.5
2007-05-05,2007-05-06,2007-05-05,"Morgan F2F",1024,"GRN",7
2007-05-12,2007-05-13,2007-05-12,"Morgan F2F",821,"GRN",8
2007-05-19,2007-05-20,2007-05-19,"Morgan F2F",899,"GRN",8
2007-05-26,2007-05-27,2007-05-26,"Morgan F2F",818,"GRN",6
2007-06-02,2007-06-03,2007-06-02,"Morgan F2F",909,"GRN",5.5
2007-06-09,2007-06-17,2007-06-13,"Morgan F2F",1723,"GRN",6.5
2007-06-23,2007-07-01,2007-06-27,"Morgan F2F",1690,"GRN",7
2007-07-07,2007-07-15,2007-07-11,"Morgan F2F",1780,"GRN",5.5
2007-07-21,2007-07-29,2007-07-25,"Morgan F2F",1772,"GRN",6.5
2007-08-04,2007-08-12,2007-08-08,"Morgan F2F",1667,"GRN",7
2007-08-18,2007-08-26,2007-08-22,"Morgan F2F",1271,"GRN",6.5
2007-09-01,2007-09-02,2007-09-01,"Morgan F2F",915,"GRN",9
2007-09-08,2007-09-09,2007-09-08,"Morgan F2F",955,"GRN",6
2007-09-15,2007-09-16,2007-09-15,"Morgan F2F",844,"GRN",6
2007-09-22,2007-09-23,2007-09-22,"Morgan F2F",972,"GRN",5.5
2007-09-29,2007-09-30,2007-09-29,"Morgan F2F",894,"GRN",5.5
2007-10-06,2007-10-07,2007-10-06,"Morgan F2F",1081,"GRN",6
2007-10-13,2007-10-14,2007-10-13,"Morgan F2F",850,"GRN",7
2007-10-20,2007-10-21,2007-10-20,"Morgan F2F",996,"GRN",8
2007-10-27,2007-10-28,2007-10-27,"Morgan F2F",1086,"GRN",7.5
2007-11-03,2007-11-04,2007-11-03,"Morgan F2F",990,"GRN",6
2007-11-10,2007-11-11,2007-11-10,"Morgan F2F",890,"GRN",7
2007-11-17,2007-11-18,2007-11-17,"Morgan F2F",1648,"GRN",8
2007-12-01,2007-12-09,2007-12-05,"Morgan F2F",1843,"GRN",10.5
2008-01-05,2008-01-13,2008-01-09,"Morgan F2F",862.5,"GRN",8
2008-01-19,2008-01-27,2008-01-23,"Morgan F2F",835,"GRN",8.5
2008-02-02,2008-02-10,2008-02-06,"Morgan F2F",824,"GRN",7.5
2008-02-16,2008-02-24,2008-02-20,"Morgan F2F",835,"GRN",6.5
2008-03-01,2008-03-09,2008-03-05,"Morgan F2F",846.5,"GRN",9
2008-03-15,2008-03-23,2008-03-19,"Morgan F2F",858,"GRN",7
2008-04-05,2008-04-06,2008-04-05,"Morgan F2F",864.5,"GRN",7.5
2008-04-12,2008-04-13,2008-04-12,"Morgan F2F",906,"GRN",6.5
2008-04-19,2008-04-27,2008-04-23,"Morgan F2F",908.5,"GRN",5.5
2008-05-17,2008-05-18,2008-05-17,"Morgan F2F",895.5,"GRN",8.5
2008-05-24,2008-05-25,2008-05-24,"Morgan F2F",902.5,"GRN",5.5
2008-05-31,2008-06-01,2008-05-31,"Morgan F2F",1080,"GRN",9
2008-06-07,2008-06-08,2008-06-07,"Morgan F2F",959,"GRN",8.5
2008-06-14,2008-06-22,2008-06-18,"Morgan F2F",916.5,"GRN",8
2008-06-28,2008-07-06,2008-07-02,"Morgan F2F",992,"GRN",8
2008-07-12,2008-07-13,2008-07-12,"Morgan F2F",955.5,"GRN",11.5
2008-07-19,2008-07-20,2008-07-19,"Morgan F2F",1003,"GRN",7.5
2008-07-26,2008-08-03,2008-07-30,"Morgan F2F",957.5,"GRN",8
2008-08-09,2008-08-17,2008-08-13,"Morgan F2F",959,"GRN",8.5
2008-08-23,2008-08-31,2008-08-27,"Morgan F2F",926.5,"GRN",6.5
2008-09-06,2008-09-14,2008-09-10,"Morgan F2F",951.5,"GRN",8
2008-09-20,2008-09-28,2008-09-24,"Morgan F2F",946,"GRN",10
2008-10-04,2008-10-12,2008-10-08,"Morgan F2F",942,"GRN",9.5
2008-10-18,2008-10-26,2008-10-22,"Morgan F2F",917,"GRN",8.5
2008-11-01,2008-11-09,2008-11-05,"Morgan F2F",914.5,"GRN",8.5
2008-11-15,2008-11-23,2008-11-19,"Morgan F2F",861,"GRN",7.5
2008-11-29,2008-12-07,2008-12-03,"Morgan F2F",933,"GRN",10.5
2008-12-13,2008-12-21,2008-12-17,"Morgan F2F",901.5,"GRN",6
2009-01-03,2009-01-11,2009-01-07,"Morgan F2F",898.5,"GRN",8
2009-01-17,2009-01-25,2009-01-21,"Morgan F2F",1209,"GRN",7.5
2009-01-31,2009-02-01,2009-01-31,"Morgan F2F",1077,"GRN",8
2009-02-07,2009-02-08,2009-02-07,"Morgan F2F",1031,"GRN",8
2009-02-14,2009-02-15,2009-02-14,"Morgan F2F",955,"GRN",7.5
2009-02-21,2009-03-01,2009-02-25,"Morgan F2F",950.5,"GRN",8.5
2009-03-07,2009-03-08,2009-03-07,"Morgan F2F",953.5,"GRN",8
2009-03-14,2009-03-15,2009-03-14,"Morgan F2F",929,"GRN",6
2009-03-21,2009-03-29,2009-03-25,"Morgan F2F",954.5,"GRN",8
2009-04-04,2009-04-12,2009-04-08,"Morgan F2F",953,"GRN",8
2009-04-18,2009-04-26,2009-04-22,"Morgan F2F",942,"GRN",8.5
2009-05-02,2009-05-10,2009-05-06,"Morgan F2F",962.5,"GRN",9
2009-05-16,2009-05-17,2009-05-16,"Morgan F2F",935.5,"GRN",8
2009-05-23,2009-05-31,2009-05-27,"Morgan F2F",964.5,"GRN",8
2009-06-06,2009-06-14,2009-06-10,"Morgan F2F",949.5,"GRN",7
2009-06-20,2009-06-21,2009-06-20,"Morgan F2F",923,"GRN",8.5
2009-06-27,2009-07-05,2009-07-01,"Morgan F2F",945.5,"GRN",11.5
2009-07-11,2009-07-19,2009-07-15,"Morgan F2F",949.5,"GRN",11.5
2009-07-25,2009-08-02,2009-07-29,"Morgan F2F",949,"GRN",8.5
2009-08-08,2009-08-16,2009-08-12,"Morgan F2F",948,"GRN",9.5
2009-08-22,2009-08-30,2009-08-26,"Morgan F2F",954,"GRN",9.5
2009-09-05,2009-09-13,2009-09-09,"Morgan F2F",961.5,"GRN",9.5
2009-09-19,2009-09-27,2009-09-23,"Morgan F2F",955,"GRN",7.5
2009-10-03,2009-10-11,2009-10-07,"Morgan F2F",942,"GRN",9
2009-10-17,2009-10-25,2009-10-21,"Morgan F2F",928.5,"GRN",7.5
2009-10-31,2009-11-01,2009-10-31,"Morgan F2F",934,"GRN",9.5
2009-11-07,2009-11-08,2009-11-07,"Morgan F2F",935.5,"GRN",8
2009-11-14,2009-11-15,2009-11-14,"Morgan F2F",1050,"GRN",9
2009-11-21,2009-11-22,2009-11-21,"Morgan F2F",962,"GRN",9
2009-11-28,2009-11-29,2009-11-28,"Morgan F2F",952.5,"GRN",9.5
2009-12-05,2009-12-13,2009-12-09,"Morgan F2F",955.5,"GRN",8
2009-12-19,2010-01-03,2009-12-26,"Morgan F2F",947.5,"GRN",10
2010-01-09,2010-01-17,2010-01-13,"Morgan F2F",964,"GRN",10
2010-01-23,2010-01-31,2010-01-27,"Morgan F2F",974,"GRN",8.5
2010-02-06,2010-02-14,2010-02-10,"Morgan F2F",948.5,"GRN",9
2010-02-20,2010-02-21,2010-02-20,"Morgan F2F",953,"GRN",9
2010-02-27,2010-03-07,2010-03-03,"Morgan F2F",956.5,"GRN",8.5
2010-03-13,2010-03-21,2010-03-17,"Morgan F2F",990,"GRN",11
2010-03-27,2010-04-04,2010-03-31,"Morgan F2F",976,"GRN",8.5
2010-04-10,2010-04-18,2010-04-14,"Morgan F2F",1035,"GRN",12
2010-04-24,2010-04-25,2010-04-24,"Morgan F2F",915,"GRN",8
2010-05-01,2010-05-02,2010-05-01,"Morgan F2F",931,"GRN",9
2010-05-08,2010-05-09,2010-05-08,"Morgan F2F",830,"GRN",9
2010-05-15,2010-05-16,2010-05-15,"Morgan F2F",850,"GRN",12
2010-05-22,2010-05-23,2010-05-22,"Morgan F2F",895,"GRN",11
2010-05-29,2010-05-30,2010-05-29,"Morgan F2F",797,"GRN",8.5
2010-06-05,2010-06-06,2010-06-05,"Morgan F2F",880,"GRN",11
2010-06-12,2010-06-13,2010-06-12,"Morgan F2F",770,"GRN",13
2010-06-19,2010-06-20,2010-06-19,"Morgan F2F",887,"GRN",12.5
2010-06-26,2010-07-04,2010-06-30,"Morgan F2F",1178,"GRN",10.5
2010-07-10,2010-07-11,2010-07-10,"Morgan F2F",824,"GRN",12
2010-07-17,2010-07-18,2010-07-17,"Morgan F2F",871,"GRN",10.5
2010-07-24,2010-07-25,2010-07-24,"Morgan F2F",847,"GRN",11.5
2010-07-31,2010-08-01,2010-07-31,"Morgan F2F",1042,"GRN",10
2010-08-07,2010-08-08,2010-08-07,"Morgan F2F",900,"GRN",15.5
2010-08-14,2010-08-15,2010-08-14,"Morgan F2F",1049,"GRN",13.5
2010-08-28,2010-09-05,2010-09-01,"Morgan F2F",1632,"GRN",15
2010-09-18,2010-09-19,2010-09-18,"Morgan F2F",1123,"GRN",13
2010-10-02,2010-10-03,2010-10-02,"Morgan F2F",1388,"GRN",12
2010-10-09,2010-10-17,2010-10-13,"Morgan F2F",1661,"GRN",10.5
2010-10-23,2010-10-31,2010-10-27,"Morgan F2F",1804,"GRN",10.5
2010-11-06,2010-11-14,2010-11-10,"Morgan F2F",1862,"GRN",12
2010-11-20,2010-11-28,2010-11-24,"Morgan F2F",1829,"GRN",12
2010-12-04,2010-12-05,2010-12-04,"Morgan F2F",1015,"GRN",13.5
2010-12-11,2010-12-12,2010-12-11,"Morgan F2F",1757,"GRN",13.5
2011-01-08,2011-01-09,2011-01-08,"Morgan F2F",855,"GRN",13
2011-01-15,2011-01-23,2011-01-19,"Morgan F2F",1824,"GRN",11.5
2011-01-29,2011-02-06,2011-02-02,"Morgan F2F",1760,"GRN",12.5
2011-02-12,2011-02-20,2011-02-16,"Morgan F2F",1895,"GRN",11.5
2011-02-26,2011-02-27,2011-02-26,"Morgan F2F",881,"GRN",11
2011-03-05,2011-03-06,2011-03-05,"Morgan F2F",881,"GRN",9.5
2011-03-12,2011-03-13,2011-03-12,"Morgan F2F",947,"GRN",11.5
2011-03-19,2011-03-20,2011-03-19,"Morgan F2F",909,"GRN",12.5
2011-03-26,2011-03-27,2011-03-26,"Morgan F2F",910,"GRN",11.5
2011-04-02,2011-04-03,2011-04-02,"Morgan F2F",966,"GRN",9.5
2011-04-09,2011-04-17,2011-04-13,"Morgan F2F",1792,"GRN",11.5
2011-04-23,2011-05-01,2011-04-27,"Morgan F2F",1843,"GRN",10.5
2011-05-07,2011-05-08,2011-05-07,"Morgan F2F",791,"GRN",11
2011-05-14,2011-05-15,2011-05-14,"Morgan F2F",942,"GRN",13
2011-05-21,2011-05-29,2011-05-25,"Morgan F2F",1067,"GRN",12
2011-06-04,2011-06-05,2011-06-04,"Morgan F2F",976,"GRN",12
2011-06-11,2011-06-19,2011-06-15,"Morgan F2F",1776,"GRN",11
2011-06-25,2011-07-03,2011-06-29,"Morgan F2F",1095,"GRN",11.5
2011-07-09,2011-07-10,2011-07-09,"Morgan F2F",897,"GRN",11.5
2011-07-16,2011-07-24,2011-07-20,"Morgan F2F",1723,"GRN",12
2011-07-30,2011-08-07,2011-08-03,"Morgan F2F",1662,"GRN",12
2011-08-13,2011-08-21,2011-08-17,"Morgan F2F",1526,"GRN",11
2011-08-27,2011-09-04,2011-08-31,"Morgan F2F",1807,"GRN",12.5
2011-09-10,2011-09-18,2011-09-14,"Morgan F2F",1990,"GRN",11
2011-09-24,2011-10-02,2011-09-28,"Morgan F2F",1515,"GRN",10
2011-10-08,2011-10-09,2011-10-08,"Morgan F2F",930,"GRN",11
2011-10-15,2011-10-16,2011-10-15,"Morgan F2F",815,"GRN",10
2011-10-22,2011-10-23,2011-10-22,"Morgan F2F",961,"GRN",10.5
2011-10-29,2011-10-30,2011-10-29,"Morgan F2F",856,"GRN",13.5
2011-11-05,2011-11-13,2011-11-09,"Morgan F2F",1788,"GRN",11.5
2011-11-19,2011-11-20,2011-11-19,"Morgan F2F",864,"GRN",12
2011-11-26,2011-12-04,2011-11-30,"Morgan F2F",1900,"GRN",10
2011-12-10,2011-12-18,2011-12-14,"Morgan F2F",1950,"GRN",13
2012-01-07,2012-01-08,2012-01-07,"Morgan F2F",934,"GRN",10.5
2012-01-14,2012-01-22,2012-01-18,"Morgan F2F",1921,"GRN",12
2012-01-28,2012-01-29,2012-01-28,"Morgan F2F",1010,"GRN",10
2012-02-04,2012-02-05,2012-02-04,"Morgan F2F",1010,"GRN",9.5
2012-02-11,2012-02-19,2012-02-15,"Morgan F2F",2005,"GRN",14.5
2012-02-25,2012-02-26,2012-02-25,"Morgan F2F",981,"GRN",11
2012-03-03,2012-03-04,2012-03-03,"Morgan F2F",878,"GRN",10
2012-03-10,2012-03-18,2012-03-14,"Morgan F2F",1939,"GRN",10.5
2012-03-24,2012-03-25,2012-03-24,"Morgan F2F",975,"GRN",12.5
2012-03-31,2012-04-01,2012-03-31,"Morgan F2F",951,"GRN",13
2012-04-07,2012-04-15,2012-04-11,"Morgan F2F",1770,"GRN",12.5
2012-04-21,2012-04-22,2012-04-21,"Morgan F2F",949,"GRN",12
2012-05-05,2012-05-06,2012-05-05,"Morgan F2F",1004,"GRN",12
2012-05-12,2012-05-13,2012-05-12,"Morgan F2F",852,"GRN",12
2012-05-19,2012-05-20,2012-05-19,"Morgan F2F",893,"GRN",10.5
2012-05-26,2012-05-27,2012-05-26,"Morgan F2F",874,"GRN",13
2012-06-02,2012-06-03,2012-06-02,"Morgan F2F",948,"GRN",10.5
2012-06-09,2012-06-10,2012-06-09,"Morgan F2F",863,"GRN",12.5
2012-06-16,2012-06-24,2012-06-20,"Morgan F2F",1780,"GRN",10
2012-06-30,2012-07-08,2012-07-04,"Morgan F2F",1707,"GRN",14.5
2012-07-14,2012-07-22,2012-07-18,"Morgan F2F",1700,"GRN",12
2012-07-28,2012-08-05,2012-08-01,"Morgan F2F",1775,"GRN",11.5
2012-08-11,2012-08-19,2012-08-15,"Morgan F2F",1754,"GRN",10
2012-09-01,2012-09-02,2012-09-01,"Morgan F2F",821,"GRN",11.5
2012-09-08,2012-09-16,2012-09-12,"Morgan F2F",1613,"GRN",12
2012-09-22,2012-09-23,2012-09-22,"Morgan F2F",876,"GRN",10
2012-09-29,2012-10-07,2012-10-03,"Morgan F2F",1601,"GRN",10.5
2012-10-13,2012-10-21,2012-10-17,"Morgan F2F",1709,"GRN",12.5
2012-10-27,2012-11-04,2012-10-31,"Morgan F2F",1542,"GRN",10
2012-11-10,2012-11-18,2012-11-14,"Morgan F2F",1573,"GRN",11.5
2012-11-24,2012-12-01,2012-11-27,"Morgan F2F",1516,"GRN",10.5
2012-12-08,2012-12-16,2012-12-12,"Morgan F2F",1638,"GRN",12
2013-01-05,2013-01-13,2013-01-09,"Morgan F2F",1638,"GRN",10.5
2013-01-19,2013-01-27,2013-01-23,"Morgan F2F",1630,"GRN",12
2013-02-02,2013-02-03,2013-02-02,"Morgan F2F",903,"GRN",8.5
